NAME,county,total_housing_units,fuel_oil_kerosene_units,fuel_oil_pct,median_household_income,total_population,white_alone_population,minority_population,minority_pct
Census Tract 1196; Kings County; New York,Kings,2138,92,4.303086997193639,54177.0,6608,315,6293,95.23305084745762
Census Tract 1198; Kings County; New York,Kings,1211,24,1.981833195706028,46391.0,4170,623,3547,85.0599520383693
Census Tract 1200; Kings County; New York,Kings,973,0,0.0,47656.0,2735,96,2639,96.48994515539306
Census Tract 1202; Kings County; New York,Kings,509,44,8.644400785854616,119522.0,2013,241,1772,88.02781917536015
Census Tract 1208.01; Kings County; New York,Kings,1400,49,3.5000000000000004,58869.0,4520,106,4414,97.65486725663717
Census Tract 1208.02; Kings County; New York,Kings,1691,42,2.4837374334713185,33662.0,4569,70,4499,98.46793609104837
Census Tract 1208.03; Kings County; New York,Kings,581,13,2.2375215146299485,49702.0,1583,269,1314,83.00694883133292
Census Tract 1210; Kings County; New York,Kings,1625,69,4.246153846153846,21985.0,4050,592,3458,85.38271604938271
Census Tract 1214; Kings County; New York,Kings,1602,87,5.430711610486892,37626.0,4747,256,4491,94.60712028649674
Census Tract 1220; Kings County; New York,Kings,2484,0,0.0,70268.0,7587,56,7531,99.2618953473046
Census Tract 1237; Kings County; New York,Kings,1406,20,1.422475106685633,52649.0,9320,8836,484,5.193133047210301
Census Tract 1502; Kings County; New York,Kings,1072,58,5.410447761194029,126364.0,2807,2401,406,14.463840399002494
Census Tract 1522; Kings County; New York,Kings,1395,6,0.43010752688172044,214297.0,3064,1520,1544,50.391644908616186
Census Tract 9901; Kings County; New York,Kings,0,0,,,0,0,0,
Census Tract 1; New York County; New York,New York,0,0,,,0,0,0,
Census Tract 2.01; New York County; New York,New York,823,61,7.411907654921021,38657.0,2568,300,2268,88.3177570093458
Census Tract 2.02; New York County; New York,New York,3191,309,9.68348480100282,40182.0,6934,2552,4382,63.19584655321604
Census Tract 5; New York County; New York,New York,0,0,,,0,0,0,
Census Tract 6; New York County; New York,New York,5243,420,8.01068090787717,34473.0,10179,1552,8627,84.75292268395717
Census Tract 7; New York County; New York,New York,5117,217,4.240766073871409,197058.0,9008,6247,2761,30.650532859680286
Census Tract 8; New York County; New York,New York,4324,282,6.521739130434782,33953.0,8889,1210,7679,86.38767015412307
Census Tract 9; New York County; New York,New York,872,0,0.0,222237.0,1860,1202,658,35.376344086021504
Census Tract 10.01; New York County; New York,New York,796,125,15.7035175879397,130417.0,1720,1220,500,29.069767441860467
Census Tract 10.02; New York County; New York,New York,2448,729,29.77941176470588,24350.0,6098,775,5323,87.2909150541161
Census Tract 12; New York County; New York,New York,1944,198,10.185185185185185,105938.0,4364,2382,1982,45.41704857928506
Census Tract 13; New York County; New York,New York,2915,52,1.783876500857633,193984.0,5371,3482,1889,35.170359337181154
Census Tract 14.01; New York County; New York,New York,1761,206,11.697898921067575,94076.0,3395,2395,1000,29.455081001472756
Census Tract 14.02; New York County; New York,New York,1807,132,7.304925290536801,50347.0,3449,1223,2226,64.54044650623369
Census Tract 15.01; New York County; New York,New York,3398,144,4.2377869334902885,123750.0,7777,4343,3434,44.15584415584416
Census Tract 15.02; New York County; New York,New York,4054,98,2.4173655648741983,182348.0,8485,5050,3435,40.483205657041836
Census Tract 16; New York County; New York,New York,3385,96,2.836041358936485,,7040,1851,5189,73.70738636363636
Census Tract 18; New York County; New York,New York,2979,166,5.572339711312521,79973.0,6702,2502,4200,62.66786034019696
Census Tract 20; New York County; New York,New York,2022,596,29.475766567754697,24655.0,4793,253,4540,94.72146880867932
Census Tract 21; New York County; New York,New York,3382,114,3.3707865168539324,250001.0,7944,5723,2221,27.95820745216516
Census Tract 22.01; New York County; New York,New York,3011,320,10.627698439056791,38594.0,6437,1940,4497,69.86173683392884
Census Tract 22.02; New York County; New York,New York,995,57,5.728643216080402,137313.0,2407,1465,942,39.135853759867054
Census Tract 24; New York County; New York,New York,1776,678,38.17567567567568,20876.0,4019,287,3732,92.85892012938541
Census Tract 25; New York County; New York,New York,1920,77,4.010416666666667,23737.0,5070,437,4633,91.38067061143984
Census Tract 26.01; New York County; New York,New York,1916,496,25.887265135699373,32837.0,4329,1350,2979,68.81496881496881
Census Tract 26.02; New York County; New York,New York,1907,247,12.952281069743051,73899.0,3431,2045,1386,40.39638589332556
Census Tract 27; New York County; New York,New York,636,15,2.358490566037736,135000.0,1191,287,904,75.90260285474392
Census Tract 28; New York County; New York,New York,3108,671,21.589446589446588,75100.0,6234,2591,3643,58.43760025665704
Census Tract 29.01; New York County; New York,New York,79,0,0.0,11612.0,789,204,585,74.1444866920152
Census Tract 29.02; New York County; New York,New York,1893,29,1.531959852086635,,3832,462,3370,87.94363256784969
Census Tract 30.01; New York County; New York,New York,2247,139,6.186025812194036,102883.0,4073,2382,1691,41.51730910876504
Census Tract 30.02; New York County; New York,New York,1745,130,7.4498567335243555,70346.0,2964,1521,1443,48.68421052631579
Census Tract 31; New York County; New York,New York,769,33,4.291287386215865,225694.0,2770,1303,1467,52.96028880866426
Census Tract 32; New York County; New York,New York,4625,806,17.427027027027027,92434.0,7740,6017,1723,22.260981912144704
Census Tract 33; New York County; New York,New York,2606,413,15.848042977743667,250001.0,5574,4263,1311,23.519913885898816
Census Tract 34; New York County; New York,New York,3958,314,7.933299646286003,112030.0,6474,4434,2040,31.510658016682115
Census Tract 36.01; New York County; New York,New York,1449,138,9.523809523809524,49869.0,2935,1126,1809,61.63543441226575
Census Tract 36.02; New York County; New York,New York,1523,154,10.111621799080762,136607.0,3461,2289,1172,33.86304536261196
Census Tract 37; New York County; New York,New York,1908,275,14.41299790356394,250001.0,3528,2236,1292,36.621315192743765
Census Tract 38; New York County; New York,New York,4564,752,16.476774758983346,78526.0,7393,4843,2550,34.492087109427835
Census Tract 39; New York County; New York,New York,2831,141,4.980572235959025,184604.0,6180,3804,2376,38.44660194174757
Census Tract 40.01; New York County; New York,New York,1971,376,19.076610857432776,153701.0,3615,2654,961,26.58367911479945
Census Tract 40.02; New York County; New York,New York,2049,151,7.36944851146901,154390.0,6250,3989,2261,36.176
Census Tract 41; New York County; New York,New York,3247,201,6.190329534955343,96461.0,6815,3557,3258,47.80630961115187
Census Tract 42; New York County; New York,New York,1532,276,18.01566579634465,166447.0,5302,2912,2390,45.077329309694456
Census Tract 43; New York County; New York,New York,2498,243,9.727782225780626,93816.0,3590,2233,1357,37.79944289693593
Census Tract 44; New York County; New York,New York,8336,519,6.226007677543186,150697.0,16684,12517,4167,24.97602493406857
Census Tract 45; New York County; New York,New York,437,19,4.3478260869565215,185208.0,1047,779,268,25.59694364851958
Census Tract 47; New York County; New York,New York,1584,245,15.467171717171718,156000.0,2619,2053,566,21.611302023673158
Census Tract 48; New York County; New York,New York,2971,187,6.294177044766072,171472.0,6660,4676,1984,29.78978978978979
Census Tract 49; New York County; New York,New York,2453,697,28.414186710150837,151546.0,4568,3689,879,19.242556917688265
Census Tract 50; New York County; New York,New York,2807,330,11.75632347702173,190380.0,4780,3534,1246,26.06694560669456
Census Tract 52; New York County; New York,New York,1313,284,21.62985529322163,229963.0,3349,2374,975,29.113168109883546
Census Tract 54; New York County; New York,New York,2894,301,10.400829302004148,139891.0,4721,3567,1154,24.44397373437831
Census Tract 55.01; New York County; New York,New York,2064,247,11.967054263565892,230167.0,5581,3015,2566,45.97742340082422
Census Tract 55.02; New York County; New York,New York,1094,234,21.389396709323584,149853.0,1933,1346,587,30.367304707708225
Census Tract 56; New York County; New York,New York,2450,161,6.571428571428571,228750.0,4071,2126,1945,47.776958978138055
Census Tract 57; New York County; New York,New York,1442,138,9.57004160887656,222237.0,2865,2418,447,15.602094240837697
Census Tract 58; New York County; New York,New York,2354,219,9.303313508920985,221875.0,4412,2690,1722,39.02991840435177
Census Tract 59; New York County; New York,New York,2356,438,18.59083191850594,163583.0,5098,3824,1274,24.99019223224794
Census Tract 60; New York County; New York,New York,2354,202,8.581138487680544,206087.0,5279,4056,1223,23.16726652775147
Census Tract 61; New York County; New York,New York,2286,342,14.960629921259844,244014.0,4970,2624,2346,47.203219315895375
Census Tract 62; New York County; New York,New York,1344,0,0.0,101598.0,4303,1868,2435,56.58842667906112
Census Tract 63; New York County; New York,New York,3379,765,22.63983427049423,176827.0,5843,4999,844,14.444634605510867
Census Tract 64; New York County; New York,New York,4560,412,9.035087719298247,113556.0,7939,5710,2229,28.076583952638874
Census Tract 65; New York County; New York,New York,2900,416,14.344827586206895,119467.0,5227,4122,1105,21.14023340348192
Census Tract 66; New York County; New York,New York,6746,576,8.538393121849985,135367.0,11510,6728,4782,41.546481320590786
Census Tract 67; New York County; New York,New York,3194,595,18.62867877269881,129494.0,4928,4060,868,17.613636363636363
Census Tract 68; New York County; New York,New York,3460,558,16.127167630057805,153913.0,7144,4841,2303,32.23684210526316
Census Tract 69; New York County; New York,New York,1154,38,3.2928942807625647,239038.0,2570,2038,532,20.700389105058363
Census Tract 70.01; New York County; New York,New York,2108,167,7.922201138519924,157802.0,4195,3318,877,20.90584028605483
Census Tract 70.02; New York County; New York,New York,2248,163,7.250889679715303,158158.0,3676,2686,990,26.93144722524483
Census Tract 71; New York County; New York,New York,2732,665,24.341142020497806,167963.0,5364,4227,1137,21.196868008948545
Census Tract 72; New York County; New York,New York,4168,435,10.43666026871401,160880.0,7224,4732,2492,34.49612403100775
Census Tract 73; New York County; New York,New York,3610,510,14.127423822714682,170434.0,5744,4768,976,16.991643454038996
Census Tract 74; New York County; New York,New York,2758,115,4.169688179840464,194636.0,5257,3524,1733,32.96556971656838
Census Tract 75; New York County; New York,New York,2329,222,9.53198797767282,157350.0,3814,3315,499,13.083377031987414
Census Tract 76; New York County; New York,New York,1425,114,8.0,164188.0,2455,1094,1361,55.43788187372709
Census Tract 77; New York County; New York,New York,3337,486,14.563979622415344,170655.0,5584,4614,970,17.371060171919773
Census Tract 78; New York County; New York,New York,4685,229,4.887940234791889,126617.0,8412,4835,3577,42.522586780789354
Census Tract 79; New York County; New York,New York,2535,391,15.424063116370808,159763.0,4514,3362,1152,25.520602569782895
Census Tract 80; New York County; New York,New York,2844,540,18.9873417721519,176988.0,5292,3585,1707,32.2562358276644
Census Tract 81; New York County; New York,New York,3912,552,14.11042944785276,161474.0,6331,5071,1260,19.902069183383354
Census Tract 82; New York County; New York,New York,1897,343,18.081180811808117,191250.0,3346,1850,1496,44.7101016138673
Census Tract 83; New York County; New York,New York,2079,241,11.592111592111593,79036.0,3629,1559,2070,57.040507026729124
Census Tract 84; New York County; New York,New York,946,159,16.807610993657505,250001.0,1660,680,980,59.036144578313255
Census Tract 86.01; New York County; New York,New York,1745,107,6.131805157593123,168320.0,3197,1580,1617,50.57866750078198
Census Tract 86.02; New York County; New York,New York,0,0,,,0,0,0,
Census Tract 86.03; New York County; New York,New York,2759,311,11.272200072490032,189926.0,5188,4008,1180,22.74479568234387
Census Tract 87; New York County; New York,New York,3352,163,4.862768496420048,147454.0,5712,3884,1828,32.002801120448176
Census Tract 88; New York County; New York,New York,4911,310,6.312360008144981,106033.0,7096,4286,2810,39.599774520856826
Census Tract 89; New York County; New York,New York,3086,394,12.767336357744652,98952.0,5849,3799,2050,35.04872627799624
Census Tract 90; New York County; New York,New York,4332,282,6.509695290858726,152716.0,7308,4938,2370,32.43021346469622
Census Tract 91; New York County; New York,New York,3594,390,10.851419031719532,188145.0,6445,4018,2427,37.65709852598914
Census Tract 92; New York County; New York,New York,893,72,8.062709966405375,170341.0,1408,883,525,37.28693181818182
Census Tract 93; New York County; New York,New York,5568,687,12.338362068965516,105682.0,9699,7000,2699,27.827611093927207
Census Tract 94; New York County; New York,New York,48,0,0.0,120625.0,77,44,33,42.857142857142854
Census Tract 95; New York County; New York,New York,1426,161,11.29032258064516,200455.0,3482,2543,939,26.967260195290066
Census Tract 96; New York County; New York,New York,164,8,4.878048780487805,91538.0,474,120,354,74.68354430379746
Census Tract 97; New York County; New York,New York,2698,337,12.490733876945887,70816.0,4477,2563,1914,42.75184275184275
Census Tract 98; New York County; New York,New York,4585,289,6.303162486368594,141989.0,8389,5947,2442,29.109548217904397
Census Tract 99.01; New York County; New York,New York,975,31,3.1794871794871797,250001.0,1884,1421,463,24.575371549893845
Census Tract 99.02; New York County; New York,New York,2212,0,0.0,169241.0,3890,1793,2097,53.90745501285347
Census Tract 99.03; New York County; New York,New York,651,0,0.0,139659.0,1061,446,615,57.96418473138548
Census Tract 100; New York County; New York,New York,1098,140,12.750455373406194,115536.0,1651,1189,462,27.98304058146578
Census Tract 101; New York County; New York,New York,1116,0,0.0,106528.0,1923,709,1214,63.13052522100884
Census Tract 102; New York County; New York,New York,159,14,8.80503144654088,96375.0,244,201,43,17.62295081967213
Census Tract 103; New York County; New York,New York,1531,18,1.1757021554539515,158343.0,3083,1660,1423,46.156341226078496
Census Tract 104; New York County; New York,New York,570,121,21.228070175438596,188971.0,960,670,290,30.208333333333332
Census Tract 106.01; New York County; New York,New York,3960,892,22.525252525252526,250001.0,7562,6428,1134,14.996032795556733
Census Tract 106.02; New York County; New York,New York,2245,152,6.770601336302895,202674.0,5006,3174,1832,36.59608469836196
Census Tract 108.01; New York County; New York,New York,1881,241,12.812333864965444,162455.0,3476,2227,1249,35.93210586881473
Census Tract 108.02; New York County; New York,New York,2144,418,19.496268656716417,157532.0,4094,3590,504,12.310698583292623
Census Tract 108.03; New York County; New York,New York,1019,11,1.0794896957801767,116758.0,1840,1530,310,16.847826086956523
Census Tract 109; New York County; New York,New York,84,4,4.761904761904762,150625.0,200,84,116,57.99999999999999
Census Tract 110; New York County; New York,New York,3921,286,7.294057638357562,144856.0,6955,4849,2106,30.2803738317757
Census Tract 111; New York County; New York,New York,2741,189,6.895293688434878,104119.0,4767,2009,2758,57.856093979442
Census Tract 112.01; New York County; New York,New York,561,59,10.51693404634581,207850.0,950,723,227,23.894736842105264
Census Tract 112.02; New York County; New York,New York,309,71,22.97734627831715,206295.0,520,440,80,15.384615384615385
Census Tract 112.03; New York County; New York,New York,573,57,9.947643979057592,174453.0,1053,804,249,23.646723646723647
Census Tract 113; New York County; New York,New York,34,7,20.588235294117645,91250.0,122,16,106,86.88524590163934
Census Tract 114.01; New York County; New York,New York,664,63,9.487951807228916,250001.0,1138,910,228,20.035149384885763
Census Tract 114.02; New York County; New York,New York,1138,163,14.323374340949032,217500.0,2283,1792,491,21.506789312308367
Census Tract 115; New York County; New York,New York,1825,116,6.3561643835616435,130302.0,3929,2029,1900,48.35836090608297
Census Tract 116; New York County; New York,New York,2144,57,2.658582089552239,105893.0,3346,2328,1018,30.424387328153017
Census Tract 117; New York County; New York,New York,3364,15,0.44589774078478,114517.0,5051,2901,2150,42.565828548802216
Census Tract 118; New York County; New York,New York,5306,348,6.558612891066717,157480.0,9462,7974,1488,15.726062143310083
Census Tract 119; New York County; New York,New York,1024,36,3.515625,15843.0,1174,341,833,70.95400340715503
Census Tract 120; New York County; New York,New York,1786,308,17.245240761478165,159605.0,3199,2471,728,22.75711159737418
Census Tract 121.01; New York County; New York,New York,1692,209,12.35224586288416,68434.0,3110,2121,989,31.80064308681672
Census Tract 121.02; New York County; New York,New York,3237,186,5.746061167747914,58180.0,4850,3219,1631,33.628865979381445
Census Tract 122; New York County; New York,New York,1474,246,16.689280868385346,218869.0,3008,2685,323,10.738031914893616
Census Tract 124; New York County; New York,New York,4910,449,9.144602851323828,157375.0,9788,7357,2431,24.836534532080098
Census Tract 125; New York County; New York,New York,1511,149,9.86101919258769,136865.0,2635,1209,1426,54.11764705882353
Census Tract 126.01; New York County; New York,New York,3860,349,9.041450777202073,118758.0,7288,5724,1564,21.45993413830955
Census Tract 126.02; New York County; New York,New York,2385,559,23.438155136268342,217106.0,4550,4010,540,11.868131868131867
Census Tract 127; New York County; New York,New York,4254,656,15.420780441937001,145545.0,6786,4521,2265,33.37754199823165
Census Tract 128; New York County; New York,New York,2382,421,17.67422334172964,189583.0,4914,4250,664,13.512413512413513
Census Tract 129.01; New York County; New York,New York,4544,396,8.714788732394366,120911.0,7091,3669,3422,48.258355662106894
Census Tract 129.02; New York County; New York,New York,1333,231,17.329332333083272,102684.0,2647,1053,1594,60.21911598035512
Census Tract 130; New York County; New York,New York,1642,199,12.119366626065773,169674.0,3272,2690,582,17.78728606356968
Census Tract 131; New York County; New York,New York,2123,227,10.692416391898258,109764.0,3235,1673,1562,48.28438948995363
Census Tract 132.01; New York County; New York,New York,1240,259,20.887096774193548,146250.0,2316,1845,471,20.33678756476684
Census Tract 132.02; New York County; New York,New York,2220,193,8.693693693693694,93333.0,3649,3124,525,14.387503425596055
Census Tract 132.03; New York County; New York,New York,2425,332,13.690721649484535,117741.0,4291,3740,551,12.840829643439758
Census Tract 133; New York County; New York,New York,3960,247,6.237373737373737,151250.0,6510,3893,2617,40.19969278033794
Census Tract 134; New York County; New York,New York,5596,652,11.651179413867048,128580.0,10647,9229,1418,13.318305625997933
Census Tract 135.01; New York County; New York,New York,2675,211,7.88785046728972,84129.0,5154,2147,3007,58.3430345362825
Census Tract 135.02; New York County; New York,New York,3499,168,4.801371820520148,97942.0,5828,2742,3086,52.9512697323267
Census Tract 136.01; New York County; New York,New York,952,118,12.394957983193278,250001.0,1711,1546,165,9.643483343074227
Census Tract 136.02; New York County; New York,New York,2697,454,16.833518724508714,164093.0,6244,5305,939,15.038436899423447
Census Tract 136.03; New York County; New York,New York,2592,404,15.58641975308642,153977.0,4426,3901,525,11.861726163578853
Census Tract 136.04; New York County; New York,New York,2388,460,19.262981574539364,160556.0,3488,3008,480,13.761467889908257
Census Tract 137; New York County; New York,New York,3491,405,11.60126038384417,165600.0,6352,4330,2022,31.83249370277078
Census Tract 138; New York County; New York,New York,6500,1489,22.907692307692308,152500.0,11868,9741,2127,17.922143579373103
Census Tract 139; New York County; New York,New York,6383,1424,22.30925896913677,106915.0,9316,6771,2545,27.31859167024474
Census Tract 140; New York County; New York,New York,3873,814,21.01729925122644,215987.0,7932,6850,1082,13.640948058497226
Census Tract 142; New York County; New York,New York,1911,178,9.314495028780744,250001.0,4092,3324,768,18.7683284457478
Census Tract 143; New York County; New York,New York,0,0,,,0,0,0,
Census Tract 144.01; New York County; New York,New York,2500,611,24.44,201585.0,4718,3963,755,16.002543450614667
Census Tract 144.02; New York County; New York,New York,3730,521,13.967828418230562,156389.0,7257,5263,1994,27.476918836984982
Census Tract 145; New York County; New York,New York,3203,160,4.995316890415236,202780.0,6857,4143,2714,39.5799912498177
Census Tract 146.01; New York County; New York,New York,2265,197,8.697571743929359,145189.0,3621,2712,909,25.103562551781277
Census Tract 146.02; New York County; New York,New York,5037,807,16.021441334127456,136671.0,8543,7080,1463,17.12513168676109
Census Tract 147; New York County; New York,New York,1419,9,0.6342494714587738,224554.0,3044,1378,1666,54.73061760840998
Census Tract 148.01; New York County; New York,New York,1248,216,17.307692307692307,199167.0,2858,2331,527,18.439468159552135
Census Tract 148.02; New York County; New York,New York,3234,652,20.16079158936302,171442.0,6377,4544,1833,28.743923474988236
Census Tract 149; New York County; New York,New York,2880,337,11.70138888888889,179732.0,5873,3992,1881,32.02792439979568
Census Tract 150.01; New York County; New York,New York,1011,230,22.74975272007913,172788.0,2018,1850,168,8.325074331020813
Census Tract 150.02; New York County; New York,New York,2182,575,26.35197066911091,235643.0,4558,3739,819,17.968407196138656
Census Tract 151.01; New York County; New York,New York,1482,100,6.747638326585695,,2860,209,2651,92.6923076923077
Census Tract 151.02; New York County; New York,New York,4556,133,2.919227392449517,174659.0,8963,3882,5081,56.68860872475734
Census Tract 152; New York County; New York,New York,3665,517,14.106412005457026,147285.0,8240,3966,4274,51.86893203883495
Census Tract 153.01; New York County; New York,New York,2411,1038,43.05267523849025,181813.0,4698,3233,1465,31.18348233290762
Census Tract 153.02; New York County; New York,New York,3052,781,25.589777195281783,151935.0,5570,4268,1302,23.375224416517057
Census Tract 154.01; New York County; New York,New York,3219,294,9.133271202236719,118167.0,4986,4289,697,13.979141596470116
Census Tract 154.02; New York County; New York,New York,1540,76,4.935064935064935,173737.0,3841,2335,1506,39.20853944285342
Census Tract 154.03; New York County; New York,New York,2594,218,8.404009252120277,126472.0,5015,3728,1287,25.663010967098703
Census Tract 155.01; New York County; New York,New York,2982,676,22.66934942991281,193056.0,5057,3773,1284,25.39054775558632
Census Tract 155.02; New York County; New York,New York,2887,390,13.508832698302736,152337.0,5475,3713,1762,32.182648401826484
Census Tract 156.01; New York County; New York,New York,2677,168,6.275681733283527,108368.0,4992,3338,1654,33.13301282051282
Census Tract 156.02; New York County; New York,New York,1089,70,6.42791551882461,58125.0,2139,662,1477,69.05095839177186
Census Tract 157; New York County; New York,New York,6425,1613,25.105058365758754,161886.0,10613,8491,2122,19.994346556110433
Census Tract 158.01; New York County; New York,New York,2657,541,20.361309747835904,180264.0,5384,4038,1346,25.0
Census Tract 158.02; New York County; New York,New York,2079,171,8.225108225108226,93537.0,4397,2389,2008,45.66750056856948
Census Tract 159; New York County; New York,New York,5164,1569,30.383423702556158,170824.0,9202,7111,2091,22.723321017170182
Census Tract 160.01; New York County; New York,New York,1401,517,36.902212705210566,250001.0,3029,2667,362,11.9511389897656
Census Tract 160.02; New York County; New York,New York,1190,222,18.65546218487395,109762.0,3133,1682,1451,46.31343759974465
Census Tract 161; New York County; New York,New York,3907,1223,31.302789864346046,152782.0,6177,4950,1227,19.86401165614376
Census Tract 162; New York County; New York,New York,4617,480,10.396361273554255,22923.0,8862,1253,7609,85.86097946287519
Census Tract 163; New York County; New York,New York,3384,1270,37.52955082742317,122500.0,7013,5580,1433,20.433480678739485
Census Tract 164; New York County; New York,New York,3316,349,10.524728588661038,29000.0,7850,1240,6610,84.20382165605096
Census Tract 165; New York County; New York,New York,3270,646,19.755351681957187,222391.0,7253,5954,1299,17.909830415000688
Census Tract 166; New York County; New York,New York,2898,333,11.490683229813664,60778.0,6011,1742,4269,71.01979703876226
Census Tract 167; New York County; New York,New York,3231,758,23.460229031259672,249141.0,7504,6522,982,13.086353944562902
Census Tract 168; New York County; New York,New York,1822,162,8.89132821075741,33952.0,4755,1275,3480,73.18611987381703
Census Tract 169; New York County; New York,New York,4369,1099,25.15449759670405,175647.0,8202,6861,1341,16.349670811997076
Census Tract 170; New York County; New York,New York,3352,312,9.307875894988067,48082.0,8746,1835,6911,79.01898010519093
Census Tract 171; New York County; New York,New York,4073,1205,29.58507242818561,167801.0,8327,7094,1233,14.80725351266963
Census Tract 172; New York County; New York,New York,2299,147,6.394084384515007,30507.0,4967,738,4229,85.14193678276627
Census Tract 173; New York County; New York,New York,4361,912,20.91263471680807,157896.0,8764,7085,1679,19.157918758557734
Census Tract 174.01; New York County; New York,New York,2130,215,10.093896713615024,39950.0,5218,923,4295,82.31123035645841
Census Tract 174.02; New York County; New York,New York,1082,0,0.0,71435.0,2529,680,1849,73.11190193752472
Census Tract 175; New York County; New York,New York,4450,1440,32.359550561797754,184375.0,10151,7158,2993,29.484779824647816
Census Tract 177; New York County; New York,New York,4471,733,16.394542607917693,117398.0,9586,6153,3433,35.81264343834759
Census Tract 178; New York County; New York,New York,1876,225,11.99360341151386,55076.0,4050,1446,2604,64.29629629629629
Census Tract 179; New York County; New York,New York,4174,1178,28.222328701485385,132808.0,9319,7059,2260,24.251529134027255
Census Tract 180; New York County; New York,New York,2943,234,7.951070336391437,28413.0,6621,1321,5300,80.04833106781453
Census Tract 181; New York County; New York,New York,4256,884,20.770676691729324,120703.0,8339,5592,2747,32.94159971219571
Census Tract 182; New York County; New York,New York,3088,308,9.974093264248705,37257.0,7175,1027,6148,85.68641114982579
Census Tract 183; New York County; New York,New York,3751,1212,32.311383631031724,150462.0,8493,5555,2938,34.59319439538444
Census Tract 184; New York County; New York,New York,3351,167,4.983586988958519,39365.0,7818,1246,6572,84.06242005628037
Census Tract 185; New York County; New York,New York,2753,395,14.347984017435525,145511.0,4950,3181,1769,35.73737373737374
Census Tract 186; New York County; New York,New York,2003,531,26.510234648027957,51832.0,6009,470,5539,92.17839906806456
Census Tract 187; New York County; New York,New York,3957,1185,29.946929492039427,140838.0,10321,6379,3942,38.19397345218486
Census Tract 188; New York County; New York,New York,2394,361,15.079365079365079,40572.0,5071,723,4348,85.74245710905147
Census Tract 189; New York County; New York,New York,4641,842,18.142641672053436,37210.0,10371,3321,7050,67.97801562048018
Census Tract 190; New York County; New York,New York,1723,86,4.991294254207777,87708.0,3849,967,2882,74.8765913224214
Census Tract 191; New York County; New York,New York,4258,1184,27.806481916392674,141698.0,8670,6089,2581,29.769319492502884
Census Tract 192; New York County; New York,New York,1653,602,36.41863278886872,19441.0,4365,523,3842,88.01832760595647
Census Tract 193; New York County; New York,New York,4136,513,12.403288201160542,76250.0,9652,3548,6104,63.240779113137165
Census Tract 194; New York County; New York,New York,2782,440,15.815959741193385,38418.0,6487,1448,5039,77.67843379065825
Census Tract 195; New York County; New York,New York,3214,944,29.37149968886123,119547.0,7457,4277,3180,42.64449510527022
Census Tract 196; New York County; New York,New York,1845,189,10.24390243902439,24665.0,4067,748,3319,81.60806491271208
Census Tract 197.01; New York County; New York,New York,527,10,1.8975332068311195,60398.0,999,388,611,61.16116116116116
Census Tract 197.02; New York County; New York,New York,1160,208,17.93103448275862,101667.0,2660,841,1819,68.38345864661655
Census Tract 198; New York County; New York,New York,975,100,10.256410256410255,98347.0,2534,624,1910,75.37490134175216
Census Tract 199; New York County; New York,New York,3224,678,21.029776674937963,103636.0,9013,5673,3340,37.0575834905137
Census Tract 200; New York County; New York,New York,1578,320,20.278833967046893,65064.0,2954,1420,1534,51.929587000677046
Census Tract 201.01; New York County; New York,New York,315,69,21.904761904761905,153826.0,1976,1117,859,43.47165991902834
Census Tract 201.02; New York County; New York,New York,1656,142,8.57487922705314,78235.0,4045,1203,2842,70.25957972805934
Census Tract 203; New York County; New York,New York,448,156,34.82142857142857,65806.0,3930,1687,2243,57.07379134860051
Census Tract 205; New York County; New York,New York,1230,372,30.24390243902439,208500.0,5606,3625,1981,35.3371387798787
Census Tract 206; New York County; New York,New York,1688,226,13.38862559241706,51100.0,3411,917,2494,73.11638815596599
Census Tract 207.01; New York County; New York,New York,1082,70,6.469500924214418,82778.0,2856,1291,1565,54.79691876750701
Census Tract 208; New York County; New York,New York,2256,132,5.851063829787234,76513.0,5573,1767,3806,68.2935582271667
Census Tract 209.01; New York County; New York,New York,1423,263,18.48208011243851,28015.0,3382,148,3234,95.62389118864577
Census Tract 210; New York County; New York,New York,3368,202,5.997624703087886,46942.0,6324,479,5845,92.42567994939913
Census Tract 211; New York County; New York,New York,4345,875,20.13808975834292,79522.0,10222,4260,5962,58.32518098219527
Census Tract 212; New York County; New York,New York,2640,137,5.1893939393939394,80909.0,4905,648,4257,86.78899082568807
Census Tract 213.03; New York County; New York,New York,2385,621,26.037735849056602,55466.0,6381,1615,4766,74.6904873844225
Census Tract 214; New York County; New York,New York,2126,158,7.431796801505174,59615.0,2902,413,2489,85.7684355616816
Census Tract 215; New York County; New York,New York,1796,124,6.904231625835189,66667.0,4054,736,3318,81.84509126788357
Census Tract 216; New York County; New York,New York,3278,763,23.276388041488712,71833.0,9151,2299,6852,74.87706261610752
Census Tract 217.03; New York County; New York,New York,0,0,,,211,97,114,54.02843601895735
Census Tract 218; New York County; New York,New York,3041,373,12.265702071686944,41902.0,5931,1840,4091,68.9765638172315
Census Tract 219; New York County; New York,New York,1971,497,25.2156265854896,20912.0,5400,782,4618,85.51851851851852
Census Tract 220; New York County; New York,New York,2958,206,6.964164976335361,89896.0,6102,2005,4097,67.1419206817437
Census Tract 221.02; New York County; New York,New York,1160,260,22.413793103448278,72083.0,2365,745,1620,68.49894291754757
Census Tract 222; New York County; New York,New York,1536,108,7.03125,82438.0,3501,1112,2389,68.23764638674665
