NAME,B25040_001E,B25040_002E,B25040_003E,B25040_004E,B25040_005E,B25040_006E,B25040_007E,B25040_008E,B25040_009E,B25040_010E,state,county,tract
Census Tract 371; Queens County; New York,560,505,6,23,26,0,0,0,0,0,36,Queens,037100
Census Tract 373; Queens County; New York,567,454,5,32,53,0,0,0,23,0,36,Queens,037300
Census Tract 375.01; Queens County; New York,341,293,0,15,33,0,0,0,0,0,36,Queens,037501
Census Tract 375.02; Queens County; New York,686,519,14,13,120,0,0,0,4,16,36,Queens,037502
Census Tract 376; Queens County; New York,1947,1571,33,82,261,0,0,0,0,0,36,Queens,037600
Census Tract 377; Queens County; New York,822,623,19,52,128,0,0,0,0,0,36,Queens,037700
Census Tract 379; Queens County; New York,1455,1241,44,10,130,0,0,0,15,15,36,Queens,037900
Census Tract 381; Queens County; New York,1797,1447,3,26,309,0,0,0,12,0,36,Queens,038100
Census Tract 383.01; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,038301
Census Tract 383.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,038302
Census Tract 384; Queens County; New York,842,703,0,32,94,0,0,0,13,0,36,Queens,038400
Census Tract 394; Queens County; New York,925,773,18,74,60,0,0,0,0,0,36,Queens,039400
Census Tract 398; Queens County; New York,479,411,8,46,14,0,0,0,0,0,36,Queens,039800
Census Tract 399.01; Queens County; New York,516,413,52,22,29,0,0,0,0,0,36,Queens,039901
Census Tract 399.02; Queens County; New York,438,282,21,35,67,0,0,0,0,33,36,Queens,039902
Census Tract 400; Queens County; New York,466,359,0,33,74,0,0,0,0,0,36,Queens,040000
Census Tract 401.01; Queens County; New York,737,620,0,15,46,0,0,0,0,56,36,Queens,040101
Census Tract 401.02; Queens County; New York,1180,929,44,172,35,0,0,0,0,0,36,Queens,040102
Census Tract 402; Queens County; New York,508,438,0,0,55,0,0,0,0,15,36,Queens,040200
Census Tract 403.01; Queens County; New York,896,535,273,49,16,0,0,0,23,0,36,Queens,040301
Census Tract 403.02; Queens County; New York,1040,754,171,25,90,0,0,0,0,0,36,Queens,040302
Census Tract 404; Queens County; New York,1393,1093,18,85,146,0,7,0,25,19,36,Queens,040400
Census Tract 405.01; Queens County; New York,264,134,21,29,80,0,0,0,0,0,36,Queens,040501
Census Tract 405.02; Queens County; New York,516,347,38,74,57,0,0,0,0,0,36,Queens,040502
Census Tract 407.01; Queens County; New York,817,739,21,29,10,0,0,0,18,0,36,Queens,040701
Census Tract 407.02; Queens County; New York,983,900,9,46,28,0,0,0,0,0,36,Queens,040702
Census Tract 409.01; Queens County; New York,428,338,21,0,69,0,0,0,0,0,36,Queens,040901
Census Tract 409.02; Queens County; New York,816,712,0,13,91,0,0,0,0,0,36,Queens,040902
Census Tract 411; Queens County; New York,1141,938,4,11,188,0,0,0,0,0,36,Queens,041100
Census Tract 413; Queens County; New York,1045,828,27,54,119,0,0,0,0,17,36,Queens,041300
Census Tract 414; Queens County; New York,1404,1213,12,24,129,0,0,0,26,0,36,Queens,041400
Census Tract 415; Queens County; New York,1310,1063,60,1,171,0,0,0,15,0,36,Queens,041500
Census Tract 424; Queens County; New York,872,759,11,0,102,0,0,0,0,0,36,Queens,042400
Census Tract 426; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,042600
Census Tract 427; Queens County; New York,1456,1187,37,54,166,0,0,0,0,12,36,Queens,042700
Census Tract 432; Queens County; New York,387,331,16,19,13,0,0,8,0,0,36,Queens,043200
Census Tract 434; Queens County; New York,546,496,33,0,17,0,0,0,0,0,36,Queens,043400
Census Tract 437.01; Queens County; New York,816,651,35,63,55,0,0,9,0,3,36,Queens,043701
Census Tract 437.02; Queens County; New York,2150,1380,85,186,389,0,0,0,50,60,36,Queens,043702
Census Tract 439; Queens County; New York,988,760,15,53,99,0,0,0,0,61,36,Queens,043900
Census Tract 440; Queens County; New York,1056,990,11,16,39,0,0,0,0,0,36,Queens,044000
Census Tract 443.01; Queens County; New York,1418,1012,41,339,26,0,0,0,0,0,36,Queens,044301
Census Tract 443.02; Queens County; New York,1458,1010,126,129,116,0,0,0,66,11,36,Queens,044302
Census Tract 444; Queens County; New York,1281,1069,39,138,22,0,0,0,13,0,36,Queens,044400
Census Tract 446.01; Queens County; New York,1158,812,45,129,132,0,0,0,0,40,36,Queens,044601
Census Tract 446.02; Queens County; New York,1597,1292,24,162,77,0,0,0,0,42,36,Queens,044602
Census Tract 448; Queens County; New York,914,735,6,45,122,0,0,6,0,0,36,Queens,044800
Census Tract 450; Queens County; New York,797,659,6,48,32,0,0,0,48,4,36,Queens,045000
Census Tract 452; Queens County; New York,185,153,0,5,17,0,0,5,0,5,36,Queens,045200
Census Tract 454; Queens County; New York,1686,1428,24,165,38,0,0,0,0,31,36,Queens,045400
Census Tract 455; Queens County; New York,4434,1573,119,1747,577,0,0,0,152,266,36,Queens,045500
Census Tract 456; Queens County; New York,397,289,0,1,107,0,0,0,0,0,36,Queens,045600
Census Tract 457; Queens County; New York,1192,915,37,117,109,0,0,0,0,14,36,Queens,045700
Census Tract 458; Queens County; New York,701,532,7,0,121,23,0,0,10,8,36,Queens,045800
Census Tract 459; Queens County; New York,1051,822,20,29,144,0,5,0,19,12,36,Queens,045900
Census Tract 460; Queens County; New York,1866,1246,118,159,304,0,0,0,17,22,36,Queens,046000
Census Tract 461; Queens County; New York,663,508,27,69,51,0,0,0,5,3,36,Queens,046100
Census Tract 462; Queens County; New York,2041,1386,0,185,105,0,0,0,42,323,36,Queens,046200
Census Tract 463; Queens County; New York,1084,848,0,77,159,0,0,0,0,0,36,Queens,046300
Census Tract 464; Queens County; New York,586,491,0,31,64,0,0,0,0,0,36,Queens,046400
Census Tract 465; Queens County; New York,1037,842,7,48,102,0,0,0,34,4,36,Queens,046500
Census Tract 466; Queens County; New York,1475,1133,15,177,123,13,0,0,14,0,36,Queens,046600
Census Tract 467; Queens County; New York,2095,1458,126,15,477,0,0,0,10,9,36,Queens,046700
Census Tract 468; Queens County; New York,1024,745,0,126,130,0,0,0,12,11,36,Queens,046800
Census Tract 469.01; Queens County; New York,1345,811,7,130,368,0,0,0,0,29,36,Queens,046901
Census Tract 469.02; Queens County; New York,1062,855,24,31,120,12,0,0,0,20,36,Queens,046902
Census Tract 470; Queens County; New York,986,877,20,45,44,0,0,0,0,0,36,Queens,047000
Census Tract 471; Queens County; New York,1458,1242,6,80,74,17,0,0,0,39,36,Queens,047100
Census Tract 472; Queens County; New York,1376,1148,28,78,89,0,0,0,0,33,36,Queens,047200
Census Tract 473; Queens County; New York,1643,1138,29,258,176,0,0,0,0,42,36,Queens,047300
Census Tract 475; Queens County; New York,1720,1314,141,233,23,0,0,0,0,9,36,Queens,047500
Census Tract 476; Queens County; New York,527,461,0,28,13,0,18,0,0,7,36,Queens,047600
Census Tract 478.01; Queens County; New York,1969,1633,148,15,165,0,0,0,8,0,36,Queens,047801
Census Tract 478.02; Queens County; New York,381,338,16,0,23,0,0,4,0,0,36,Queens,047802
Census Tract 479; Queens County; New York,1853,1552,46,48,183,0,0,0,0,24,36,Queens,047900
Census Tract 480; Queens County; New York,731,607,34,5,74,0,0,0,11,0,36,Queens,048000
Census Tract 481; Queens County; New York,1853,1408,80,128,167,0,0,0,42,28,36,Queens,048100
Census Tract 482; Queens County; New York,406,361,4,7,23,0,0,11,0,0,36,Queens,048200
Census Tract 483.01; Queens County; New York,769,608,19,36,87,0,0,0,0,19,36,Queens,048301
Census Tract 483.02; Queens County; New York,659,460,132,59,8,0,0,0,0,0,36,Queens,048302
Census Tract 484; Queens County; New York,1287,1099,27,69,75,0,0,0,7,10,36,Queens,048400
Census Tract 485; Queens County; New York,1633,990,136,159,271,0,0,0,12,65,36,Queens,048500
Census Tract 489; Queens County; New York,533,493,6,19,15,0,0,0,0,0,36,Queens,048900
Census Tract 492.01; Queens County; New York,1269,977,54,71,94,0,0,0,28,45,36,Queens,049201
Census Tract 492.02; Queens County; New York,606,503,9,32,35,0,0,0,8,19,36,Queens,049202
Census Tract 493.01; Queens County; New York,812,727,22,33,25,0,0,0,5,0,36,Queens,049301
Census Tract 493.02; Queens County; New York,983,776,117,55,35,0,0,0,0,0,36,Queens,049302
Census Tract 495; Queens County; New York,507,431,45,23,8,0,0,0,0,0,36,Queens,049500
Census Tract 496; Queens County; New York,906,757,21,51,77,0,0,0,0,0,36,Queens,049600
Census Tract 497; Queens County; New York,940,823,50,35,32,0,0,0,0,0,36,Queens,049700
Census Tract 499; Queens County; New York,1519,1359,27,78,41,0,0,0,0,14,36,Queens,049900
Census Tract 500; Queens County; New York,1594,1246,28,62,140,0,0,7,111,0,36,Queens,050000
Census Tract 502.01; Queens County; New York,480,418,0,27,35,0,0,0,0,0,36,Queens,050201
Census Tract 502.02; Queens County; New York,426,371,0,0,47,0,0,0,0,8,36,Queens,050202
Census Tract 504; Queens County; New York,537,313,20,46,140,0,0,0,0,18,36,Queens,050400
Census Tract 505; Queens County; New York,601,525,41,21,14,0,0,0,0,0,36,Queens,050500
Census Tract 506; Queens County; New York,430,377,23,18,12,0,0,0,0,0,36,Queens,050600
Census Tract 507; Queens County; New York,1250,1058,100,55,17,0,0,0,0,20,36,Queens,050700
Census Tract 508; Queens County; New York,666,548,4,34,49,0,0,0,0,31,36,Queens,050800
Census Tract 510; Queens County; New York,428,319,7,17,85,0,0,0,0,0,36,Queens,051000
Census Tract 511; Queens County; New York,830,704,0,46,75,0,0,0,0,5,36,Queens,051100
Census Tract 512; Queens County; New York,718,602,0,5,111,0,0,0,0,0,36,Queens,051200
Census Tract 513; Queens County; New York,818,636,26,92,45,0,0,0,19,0,36,Queens,051300
Census Tract 515; Queens County; New York,1186,913,0,46,208,0,0,0,10,9,36,Queens,051500
Census Tract 516; Queens County; New York,626,507,42,13,57,0,0,0,7,0,36,Queens,051600
Census Tract 517; Queens County; New York,784,696,17,33,30,0,0,0,0,8,36,Queens,051700
Census Tract 518; Queens County; New York,632,565,4,6,57,0,0,0,0,0,36,Queens,051800
Census Tract 520; Queens County; New York,500,425,6,36,33,0,0,0,0,0,36,Queens,052000
Census Tract 521; Queens County; New York,701,607,3,0,75,0,0,0,16,0,36,Queens,052100
Census Tract 522; Queens County; New York,532,457,4,11,60,0,0,0,0,0,36,Queens,052200
Census Tract 524; Queens County; New York,622,456,13,114,25,14,0,0,0,0,36,Queens,052400
Census Tract 525; Queens County; New York,805,561,62,29,153,0,0,0,0,0,36,Queens,052500
Census Tract 526; Queens County; New York,762,662,24,40,36,0,0,0,0,0,36,Queens,052600
Census Tract 528; Queens County; New York,531,458,0,15,58,0,0,0,0,0,36,Queens,052800
Census Tract 530; Queens County; New York,637,545,9,24,58,0,0,0,0,1,36,Queens,053000
Census Tract 531; Queens County; New York,1359,1043,39,134,130,0,0,0,0,13,36,Queens,053100
Census Tract 532; Queens County; New York,609,519,0,35,55,0,0,0,0,0,36,Queens,053200
Census Tract 534.01; Queens County; New York,569,506,0,16,46,0,0,0,1,0,36,Queens,053401
Census Tract 535.01; Queens County; New York,470,368,8,8,73,0,0,0,13,0,36,Queens,053501
Census Tract 535.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,053502
Census Tract 536.01; Queens County; New York,722,429,1,8,284,0,0,0,0,0,36,Queens,053601
Census Tract 538; Queens County; New York,432,353,38,0,35,0,0,6,0,0,36,Queens,053800
Census Tract 539.01; Queens County; New York,1537,1008,117,233,44,0,0,0,65,70,36,Queens,053901
Census Tract 539.02; Queens County; New York,37,37,0,0,0,0,0,0,0,0,36,Queens,053902
Census Tract 540; Queens County; New York,1379,1208,12,20,108,0,0,0,31,0,36,Queens,054000
Census Tract 542; Queens County; New York,1608,1357,59,34,145,0,0,0,13,0,36,Queens,054200
Census Tract 545; Queens County; New York,1377,983,32,235,104,0,0,0,0,23,36,Queens,054500
Census Tract 547; Queens County; New York,1468,1096,56,214,58,0,0,0,13,31,36,Queens,054700
Census Tract 548; Queens County; New York,683,610,30,6,37,0,0,0,0,0,36,Queens,054800
Census Tract 549; Queens County; New York,1586,1225,83,167,68,0,0,0,26,17,36,Queens,054900
Census Tract 551; Queens County; New York,1604,1090,129,194,136,0,0,0,0,55,36,Queens,055100
Census Tract 552; Queens County; New York,1006,747,18,82,147,0,0,0,0,12,36,Queens,055200
Census Tract 553; Queens County; New York,1036,693,40,241,15,0,0,0,0,47,36,Queens,055300
Census Tract 554; Queens County; New York,791,624,20,23,59,0,0,0,57,8,36,Queens,055400
Census Tract 555; Queens County; New York,783,676,24,23,41,0,0,0,10,9,36,Queens,055500
Census Tract 556; Queens County; New York,698,488,28,26,156,0,0,0,0,0,36,Queens,055600
Census Tract 557; Queens County; New York,1429,924,117,177,116,0,0,0,0,95,36,Queens,055700
Census Tract 558; Queens County; New York,675,514,0,115,40,0,0,0,0,6,36,Queens,055800
Census Tract 559; Queens County; New York,356,263,33,41,19,0,0,0,0,0,36,Queens,055900
Census Tract 560; Queens County; New York,456,403,27,9,17,0,0,0,0,0,36,Queens,056000
Census Tract 561; Queens County; New York,4,4,0,0,0,0,0,0,0,0,36,Queens,056100
Census Tract 562; Queens County; New York,496,389,9,16,82,0,0,0,0,0,36,Queens,056200
Census Tract 564; Queens County; New York,487,432,0,34,21,0,0,0,0,0,36,Queens,056400
Census Tract 565; Queens County; New York,583,507,0,38,8,0,0,0,30,0,36,Queens,056500
Census Tract 566; Queens County; New York,474,392,8,6,68,0,0,0,0,0,36,Queens,056600
Census Tract 567; Queens County; New York,1592,1224,25,86,203,0,0,0,54,0,36,Queens,056700
Census Tract 568; Queens County; New York,1621,1258,0,139,188,0,0,36,0,0,36,Queens,056800
Census Tract 577; Queens County; New York,1473,1110,184,68,73,0,0,0,38,0,36,Queens,057700
Census Tract 579; Queens County; New York,634,504,13,8,76,0,0,27,0,6,36,Queens,057900
Census Tract 580; Queens County; New York,1101,903,19,0,165,0,14,0,0,0,36,Queens,058000
Census Tract 581; Queens County; New York,1221,885,49,101,138,0,0,0,0,48,36,Queens,058100
Census Tract 582; Queens County; New York,1501,1361,0,0,140,0,0,0,0,0,36,Queens,058200
Census Tract 583; Queens County; New York,1409,1057,47,121,82,0,0,0,68,34,36,Queens,058300
Census Tract 585; Queens County; New York,1633,1340,108,59,108,0,0,0,18,0,36,Queens,058500
Census Tract 587; Queens County; New York,1394,938,0,336,101,0,0,0,0,19,36,Queens,058700
Census Tract 589; Queens County; New York,1931,1467,25,125,192,0,0,0,29,93,36,Queens,058900
Census Tract 590; Queens County; New York,393,324,0,19,45,0,0,0,0,5,36,Queens,059000
Census Tract 591; Queens County; New York,2176,1523,104,295,234,0,0,0,0,20,36,Queens,059100
Census Tract 592; Queens County; New York,459,397,30,0,32,0,0,0,0,0,36,Queens,059200
Census Tract 593; Queens County; New York,1552,1371,10,46,57,0,0,0,46,22,36,Queens,059300
Census Tract 594; Queens County; New York,527,434,22,0,65,0,0,0,6,0,36,Queens,059400
Census Tract 595.01; Queens County; New York,730,556,12,7,136,0,0,0,0,19,36,Queens,059501
Census Tract 595.02; Queens County; New York,921,765,13,77,58,0,0,0,0,8,36,Queens,059502
Census Tract 596; Queens County; New York,534,456,18,0,60,0,0,0,0,0,36,Queens,059600
Census Tract 598; Queens County; New York,548,474,0,25,49,0,0,0,0,0,36,Queens,059800
Census Tract 599; Queens County; New York,482,395,22,20,45,0,0,0,0,0,36,Queens,059900
Census Tract 600; Queens County; New York,436,343,23,6,64,0,0,0,0,0,36,Queens,060000
Census Tract 601; Queens County; New York,868,799,7,27,35,0,0,0,0,0,36,Queens,060100
Census Tract 603; Queens County; New York,717,540,34,22,112,0,0,0,0,9,36,Queens,060300
Census Tract 606; Queens County; New York,506,402,39,0,50,0,0,7,0,8,36,Queens,060600
Census Tract 607.01; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,060701
Census Tract 608; Queens County; New York,473,354,1,38,68,0,0,0,12,0,36,Queens,060800
Census Tract 610; Queens County; New York,412,305,29,16,62,0,0,0,0,0,36,Queens,061000
Census Tract 612; Queens County; New York,505,365,0,0,140,0,0,0,0,0,36,Queens,061200
Census Tract 613.01; Queens County; New York,1812,1259,161,190,126,0,0,0,34,42,36,Queens,061301
Census Tract 613.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,061302
Census Tract 614; Queens County; New York,428,380,25,15,8,0,0,0,0,0,36,Queens,061400
Census Tract 616.01; Queens County; New York,772,576,11,55,130,0,0,0,0,0,36,Queens,061601
Census Tract 616.02; Queens County; New York,386,296,5,40,40,0,5,0,0,0,36,Queens,061602
Census Tract 618; Queens County; New York,716,575,3,53,82,0,0,0,3,0,36,Queens,061800
Census Tract 619; Queens County; New York,1170,915,36,189,30,0,0,0,0,0,36,Queens,061900
Census Tract 620; Queens County; New York,504,339,5,77,79,0,0,0,0,4,36,Queens,062000
Census Tract 621; Queens County; New York,1025,845,21,3,140,0,0,0,16,0,36,Queens,062100
Census Tract 622; Queens County; New York,675,531,0,11,133,0,0,0,0,0,36,Queens,062200
Census Tract 623; Queens County; New York,906,740,34,13,97,0,0,0,0,22,36,Queens,062300
Census Tract 624; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,062400
Census Tract 625; Queens County; New York,935,770,16,26,70,0,0,0,9,44,36,Queens,062500
Census Tract 626; Queens County; New York,886,732,6,52,96,0,0,0,0,0,36,Queens,062600
Census Tract 627; Queens County; New York,1107,896,19,100,62,0,0,0,0,30,36,Queens,062700
Census Tract 629; Queens County; New York,1218,838,33,210,121,0,0,0,16,0,36,Queens,062900
Census Tract 630; Queens County; New York,598,564,0,0,34,0,0,0,0,0,36,Queens,063000
Census Tract 632; Queens County; New York,718,612,7,46,53,0,0,0,0,0,36,Queens,063200
Census Tract 633.01; Queens County; New York,514,370,72,16,48,0,0,0,0,8,36,Queens,063301
Census Tract 633.02; Queens County; New York,585,553,0,0,32,0,0,0,0,0,36,Queens,063302
Census Tract 635; Queens County; New York,882,790,4,48,40,0,0,0,0,0,36,Queens,063500
Census Tract 637; Queens County; New York,1265,1099,8,23,132,0,0,0,0,3,36,Queens,063700
Census Tract 638; Queens County; New York,1120,957,0,64,99,0,0,0,0,0,36,Queens,063800
Census Tract 639; Queens County; New York,1039,818,33,76,112,0,0,0,0,0,36,Queens,063900
Census Tract 641.01; Queens County; New York,997,677,40,36,173,0,0,0,25,46,36,Queens,064101
Census Tract 641.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,064102
Census Tract 645; Queens County; New York,762,696,26,23,17,0,0,0,0,0,36,Queens,064500
Census Tract 646; Queens County; New York,1094,806,63,72,153,0,0,0,0,0,36,Queens,064600
Census Tract 650; Queens County; New York,876,687,4,55,123,0,0,0,0,7,36,Queens,065000
Census Tract 654.01; Queens County; New York,936,832,0,16,67,0,0,21,0,0,36,Queens,065401
Census Tract 654.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,065402
Census Tract 655.01; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,065501
Census Tract 656; Queens County; New York,1585,1441,14,41,89,0,0,0,0,0,36,Queens,065600
Census Tract 657.02; Queens County; New York,594,482,25,80,7,0,0,0,0,0,36,Queens,065702
Census Tract 657.03; Queens County; New York,1043,892,31,52,42,0,11,0,15,0,36,Queens,065703
Census Tract 659; Queens County; New York,672,591,13,34,19,0,0,0,0,15,36,Queens,065900
Census Tract 660; Queens County; New York,1193,988,62,45,57,0,0,0,11,30,36,Queens,066000
Census Tract 661; Queens County; New York,647,628,0,12,0,0,7,0,0,0,36,Queens,066100
Census Tract 663.01; Queens County; New York,1004,945,27,19,13,0,0,0,0,0,36,Queens,066301
Census Tract 663.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,066302
Census Tract 664.01; Queens County; New York,432,273,12,65,82,0,0,0,0,0,36,Queens,066401
Census Tract 664.02; Queens County; New York,1061,839,0,98,88,0,0,16,0,20,36,Queens,066402
Census Tract 664.03; Queens County; New York,1638,1573,0,35,15,0,0,0,15,0,36,Queens,066403
Census Tract 664.04; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,066404
Census Tract 665.01; Queens County; New York,1574,1380,43,39,61,0,0,0,37,14,36,Queens,066501
Census Tract 667.01; Queens County; New York,907,613,38,114,97,0,33,0,0,12,36,Queens,066701
Census Tract 669; Queens County; New York,660,562,13,64,15,0,0,0,0,6,36,Queens,066900
Census Tract 671; Queens County; New York,933,702,24,92,115,0,0,0,0,0,36,Queens,067100
Census Tract 677; Queens County; New York,686,611,8,32,35,0,0,0,0,0,36,Queens,067700
Census Tract 679; Queens County; New York,1665,1318,8,122,107,0,0,0,66,44,36,Queens,067900
Census Tract 680; Queens County; New York,1656,1385,24,132,115,0,0,0,0,0,36,Queens,068000
Census Tract 682; Queens County; New York,377,331,5,21,0,0,0,0,0,20,36,Queens,068200
Census Tract 683; Queens County; New York,1565,1183,37,74,196,0,0,0,67,8,36,Queens,068300
Census Tract 687; Queens County; New York,1944,1580,27,144,122,0,0,0,30,41,36,Queens,068700
Census Tract 690; Queens County; New York,1113,1048,25,28,0,0,0,0,0,12,36,Queens,069000
Census Tract 693; Queens County; New York,1234,647,67,148,289,0,0,0,61,22,36,Queens,069300
Census Tract 694; Queens County; New York,1167,825,0,237,83,0,0,22,0,0,36,Queens,069400
Census Tract 695; Queens County; New York,866,718,19,19,101,0,0,0,0,9,36,Queens,069500
Census Tract 697.01; Queens County; New York,1768,1277,56,172,191,0,0,0,72,0,36,Queens,069701
Census Tract 697.02; Queens County; New York,1475,1226,61,17,137,0,0,0,15,19,36,Queens,069702
Census Tract 703; Queens County; New York,916,817,23,36,36,0,0,0,0,4,36,Queens,070300
Census Tract 707; Queens County; New York,1003,897,29,44,33,0,0,0,0,0,36,Queens,070700
Census Tract 709; Queens County; New York,1162,1050,0,44,68,0,0,0,0,0,36,Queens,070900
Census Tract 711; Queens County; New York,2863,2095,45,122,413,0,0,0,62,126,36,Queens,071100
Census Tract 713.03; Queens County; New York,2623,2003,117,100,323,0,0,0,67,13,36,Queens,071303
Census Tract 713.04; Queens County; New York,3103,1984,30,432,501,0,0,0,39,117,36,Queens,071304
Census Tract 713.05; Queens County; New York,2360,1643,184,320,174,0,0,0,0,39,36,Queens,071305
Census Tract 713.06; Queens County; New York,3121,2083,79,243,568,0,0,0,64,84,36,Queens,071306
Census Tract 716; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,071600
Census Tract 717.01; Queens County; New York,2404,1335,144,341,360,0,0,0,194,30,36,Queens,071701
Census Tract 717.02; Queens County; New York,1917,1288,89,355,97,0,0,0,20,68,36,Queens,071702
Census Tract 719; Queens County; New York,1071,966,22,54,12,0,10,0,0,7,36,Queens,071900
Census Tract 721; Queens County; New York,2082,1430,69,181,345,0,0,0,10,47,36,Queens,072100
Census Tract 723; Queens County; New York,863,729,0,6,122,0,0,0,0,6,36,Queens,072300
Census Tract 729; Queens County; New York,468,433,8,15,12,0,0,0,0,0,36,Queens,072900
Census Tract 731; Queens County; New York,596,515,10,35,30,0,0,0,0,6,36,Queens,073100
Census Tract 737; Queens County; New York,1000,619,17,201,159,0,0,0,0,4,36,Queens,073700
Census Tract 739; Queens County; New York,2571,1803,57,283,266,0,0,0,74,88,36,Queens,073900
Census Tract 741; Queens County; New York,1584,1038,64,87,310,0,0,0,55,30,36,Queens,074100
Census Tract 743; Queens County; New York,1624,1211,60,144,100,0,0,0,18,91,36,Queens,074300
Census Tract 745; Queens County; New York,1615,1362,27,69,53,0,0,0,0,104,36,Queens,074500
Census Tract 747; Queens County; New York,1299,935,51,85,176,0,0,0,39,13,36,Queens,074700
Census Tract 749; Queens County; New York,549,470,14,11,54,0,0,0,0,0,36,Queens,074900
Census Tract 757.01; Queens County; New York,2443,1579,120,194,466,0,0,0,64,20,36,Queens,075701
Census Tract 757.02; Queens County; New York,2372,1757,52,182,303,0,0,0,44,34,36,Queens,075702
Census Tract 769.01; Queens County; New York,2473,1618,31,266,433,0,0,0,0,125,36,Queens,076901
Census Tract 769.02; Queens County; New York,575,439,29,43,50,0,0,0,9,5,36,Queens,076902
Census Tract 773; Queens County; New York,1122,583,23,205,254,0,0,0,23,34,36,Queens,077300
Census Tract 775; Queens County; New York,1048,678,11,9,301,0,0,0,29,20,36,Queens,077500
Census Tract 779.02; Queens County; New York,1853,1465,40,131,203,0,0,0,14,0,36,Queens,077902
Census Tract 779.03; Queens County; New York,1179,762,0,138,144,29,0,0,97,9,36,Queens,077903
Census Tract 779.04; Queens County; New York,2028,1450,93,151,213,0,0,0,23,98,36,Queens,077904
Census Tract 779.05; Queens County; New York,1354,901,25,381,35,0,0,0,12,0,36,Queens,077905
Census Tract 779.06; Queens County; New York,1373,1005,9,128,204,0,0,8,0,19,36,Queens,077906
Census Tract 779.07; Queens County; New York,1122,810,12,196,93,0,0,0,0,11,36,Queens,077907
Census Tract 779.08; Queens County; New York,1193,837,81,210,65,0,0,0,0,0,36,Queens,077908
Census Tract 788; Queens County; New York,592,541,8,8,27,0,0,8,0,0,36,Queens,078800
Census Tract 790; Queens County; New York,809,751,20,24,14,0,0,0,0,0,36,Queens,079000
Census Tract 792; Queens County; New York,922,813,7,48,8,0,0,27,0,19,36,Queens,079200
Census Tract 793; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,079300
Census Tract 797.01; Queens County; New York,2955,2153,88,248,319,0,0,0,117,30,36,Queens,079701
Census Tract 797.02; Queens County; New York,1590,1260,43,144,132,0,0,0,0,11,36,Queens,079702
Census Tract 799; Queens County; New York,1120,895,64,65,96,0,0,0,0,0,36,Queens,079900
Census Tract 803.01; Queens County; New York,1066,836,41,82,107,0,0,0,0,0,36,Queens,080301
Census Tract 803.02; Queens County; New York,941,785,35,8,107,0,0,0,0,6,36,Queens,080302
Census Tract 809; Queens County; New York,2505,1764,131,73,432,0,0,0,71,34,36,Queens,080900
Census Tract 814; Queens County; New York,1044,873,81,50,32,0,0,0,8,0,36,Queens,081400
Census Tract 818; Queens County; New York,1052,849,13,68,110,0,0,0,0,12,36,Queens,081800
Census Tract 837; Queens County; New York,1559,1286,33,120,120,0,0,0,0,0,36,Queens,083700
Census Tract 838; Queens County; New York,1617,1293,10,237,77,0,0,0,0,0,36,Queens,083800
Census Tract 840; Queens County; New York,2085,1704,88,94,161,0,0,0,0,38,36,Queens,084000
Census Tract 845; Queens County; New York,2117,1701,96,110,158,0,0,0,5,47,36,Queens,084500
Census Tract 846.01; Queens County; New York,787,697,35,6,41,0,8,0,0,0,36,Queens,084601
Census Tract 846.02; Queens County; New York,218,179,0,0,39,0,0,0,0,0,36,Queens,084602
Census Tract 849.01; Queens County; New York,993,723,0,92,178,0,0,0,0,0,36,Queens,084901
Census Tract 849.02; Queens County; New York,1398,788,19,347,244,0,0,0,0,0,36,Queens,084902
Census Tract 853; Queens County; New York,2523,1987,44,229,151,0,0,0,92,20,36,Queens,085300
Census Tract 855; Queens County; New York,2571,1663,21,390,394,0,0,0,22,81,36,Queens,085500
Census Tract 857; Queens County; New York,1942,1346,64,280,226,0,0,0,11,15,36,Queens,085700
Census Tract 859; Queens County; New York,2385,1566,81,254,367,0,0,0,117,0,36,Queens,085900
Census Tract 861; Queens County; New York,782,456,60,128,120,0,0,0,5,13,36,Queens,086100
Census Tract 863; Queens County; New York,2256,1517,170,121,402,0,0,0,0,46,36,Queens,086300
Census Tract 864; Queens County; New York,739,621,0,48,58,0,0,0,0,12,36,Queens,086400
Census Tract 865; Queens County; New York,2328,1015,227,632,412,0,0,0,21,21,36,Queens,086500
Census Tract 869; Queens County; New York,861,526,80,93,152,0,0,0,10,0,36,Queens,086900
Census Tract 871; Queens County; New York,2211,1341,13,763,8,0,0,28,0,58,36,Queens,087100
